country,country_clean,region,is_developed,year,month,quarter,date,period,season,year_category,energy_source,energy_source_clean,source_category,energy_type,electricity_production_gwh,share_of_total,is_renewable,is_fossil,energy_intensity_category,is_outlier,is_negative,is_zero
Croatia,Croatia,Europe,False,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Coal,Coal,Fossil Fuel,Conventional,1351.226652,0.0967566084973749,False,True,Medium,False,False,False
Croatia,Croatia,Europe,False,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Geothermal,Geothermal,Renewable,Clean Energy,74.719568,0.0053184656991381,True,False,Low,False,False,False
Croatia,Croatia,Europe,False,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Hydro,Hydro,Renewable,Clean Energy,7204.651891,0.4744563657489424,True,False,Medium,False,False,False
Croatia,Croatia,Europe,False,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,2877.06034,0.2018079137615229,False,True,Medium,False,False,False
Croatia,Croatia,Europe,False,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Net electricity production,Net Electricity Production,Other,Other,14688.51763,1.0,False,False,High,False,False,False
Croatia,Croatia,Europe,False,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,0.0,0.0,False,False,Low,False,False,True
Croatia,Croatia,Europe,False,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Oil,Oil,Fossil Fuel,Conventional,14.432834,0.001180264921675,False,True,Low,False,False,False
Croatia,Croatia,Europe,False,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Solar,Solar,Renewable,Clean Energy,97.089744,0.0076260844046618,True,False,Low,False,False,False
Croatia,Croatia,Europe,False,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,5254.227707,0.372520921417772,False,True,Medium,False,False,False
Croatia,Croatia,Europe,False,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Wind,Wind,Renewable,Clean Energy,2057.828719,0.1400781626775953,True,False,Medium,False,False,False
Croatia,Croatia,Europe,False,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Coal,Coal,Fossil Fuel,Conventional,1447.803149,0.1064375316634625,False,True,Medium,False,False,False
Croatia,Croatia,Europe,False,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Geothermal,Geothermal,Renewable,Clean Energy,60.217026,0.0044085455136082,True,False,Low,False,False,False
Croatia,Croatia,Europe,False,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Hydro,Hydro,Renewable,Clean Energy,5467.88614,0.3796031086620509,True,False,Medium,False,False,False
Croatia,Croatia,Europe,False,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,3218.820833,0.234361649109407,False,True,Medium,False,False,False
Croatia,Croatia,Europe,False,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Net electricity production,Net Electricity Production,Other,Other,13982.382354,1.0,False,False,High,False,False,False
Croatia,Croatia,Europe,False,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Oil,Oil,Fossil Fuel,Conventional,282.047747,0.0237245199997136,False,True,Low,False,False,False
Croatia,Croatia,Europe,False,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Solar,Solar,Renewable,Clean Energy,158.896689,0.0121158222544799,True,False,Low,False,False,False
Croatia,Croatia,Europe,False,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,6003.620745,0.439154770511438,False,True,Medium,False,False,False
Croatia,Croatia,Europe,False,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Wind,Wind,Renewable,Clean Energy,2291.761752,0.1647177529123451,True,False,Medium,False,False,False
Cyprus,Cyprus,,False,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Net electricity production,Net Electricity Production,Other,Other,4313.516,1.0,False,False,Medium,False,False,False
Cyprus,Cyprus,,False,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,3916.693,0.905760676888943,False,True,Medium,False,False,False
Cyprus,Cyprus,,False,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Solar,Solar,Renewable,Clean Energy,126.659,0.0293733529759198,True,False,Low,False,False,False
Cyprus,Cyprus,,False,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,3964.999,0.9169318432153744,False,True,Medium,False,False,False
Cyprus,Cyprus,,False,2015,1,1,2015-01-01,2010-2014,Winter,Early 2010s,Wind,Wind,Renewable,Clean Energy,221.856,0.0536944724228209,True,False,Low,False,False,False
Cyprus,Cyprus,,False,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Net electricity production,Net Electricity Production,Other,Other,4667.638,1.0,False,False,Medium,False,False,False
Cyprus,Cyprus,,False,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Oil,Oil,Fossil Fuel,Conventional,4245.534,0.907361307538057,False,True,Medium,False,False,False
Cyprus,Cyprus,,False,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Solar,Solar,Renewable,Clean Energy,145.938,0.03121975300286,True,False,Low,False,False,False
Cyprus,Cyprus,,False,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,4294.999,0.9179329776643956,False,True,Medium,False,False,False
Cyprus,Cyprus,,False,2016,1,1,2016-01-01,2015-2017,Winter,Mid 2010s,Wind,Wind,Renewable,Clean Energy,226.701,0.0508472312952138,True,False,Low,False,False,False
Cyprus,Cyprus,,False,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Net electricity production,Net Electricity Production,Other,Other,4778.279,1.0,False,False,Medium,False,False,False
Cyprus,Cyprus,,False,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Oil,Oil,Fossil Fuel,Conventional,4345.599,0.9065999615574962,False,True,Medium,False,False,False
Cyprus,Cyprus,,False,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Solar,Solar,Renewable,Clean Energy,172.014,0.0364271598322011,True,False,Low,False,False,False
Cyprus,Cyprus,,False,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,4394.819,0.917327557323839,False,True,Medium,False,False,False
Cyprus,Cyprus,,False,2017,1,1,2017-01-01,2015-2017,Winter,Mid 2010s,Wind,Wind,Renewable,Clean Energy,211.446,0.0462453279318238,True,False,Low,False,False,False
Cyprus,Cyprus,,False,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Coal,Coal,Fossil Fuel,Conventional,0.0,0.0,False,True,Low,False,False,True
Cyprus,Cyprus,,False,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
Cyprus,Cyprus,,False,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Hydro,Hydro,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
Cyprus,Cyprus,,False,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,0.0,0.0,False,True,Low,False,False,True
Cyprus,Cyprus,,False,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Net electricity production,Net Electricity Production,Other,Other,4827.281,1.0,False,False,Medium,False,False,False
Cyprus,Cyprus,,False,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,0.0,0.0,False,False,Low,False,False,True
Cyprus,Cyprus,,False,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Oil,Oil,Fossil Fuel,Conventional,4352.712548,0.8999313373289769,False,True,Medium,False,False,False
Cyprus,Cyprus,,False,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Solar,Solar,Renewable,Clean Energy,199.493001,0.0417749192087996,True,False,Low,False,False,False
Cyprus,Cyprus,,False,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,4406.747999,0.9116200039840874,False,True,Medium,False,False,False
Cyprus,Cyprus,,False,2018,1,1,2018-01-01,2015-2017,Winter,Mid 2010s,Wind,Wind,Renewable,Clean Energy,221.040001,0.0466050771230451,True,False,Low,False,False,False
Cyprus,Cyprus,,False,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Coal,Coal,Fossil Fuel,Conventional,0.0,0.0,False,True,Low,False,False,True
Cyprus,Cyprus,,False,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
Cyprus,Cyprus,,False,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Hydro,Hydro,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
Cyprus,Cyprus,,False,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,0.0,0.0,False,True,Low,False,False,True
Cyprus,Cyprus,,False,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Net electricity production,Net Electricity Production,Other,Other,4913.7880000000005,1.0,False,False,Medium,False,False,False
Cyprus,Cyprus,,False,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,0.0,0.0,False,False,Low,False,False,True
Cyprus,Cyprus,,False,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Oil,Oil,Fossil Fuel,Conventional,4401.851265,0.8934309978555359,False,True,Medium,False,False,False
Cyprus,Cyprus,,False,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Solar,Solar,Renewable,Clean Energy,218.267001,0.044953754105547,True,False,Low,False,False,False
Cyprus,Cyprus,,False,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,4456.956,0.905114436034556,False,True,Medium,False,False,False
Cyprus,Cyprus,,False,2019,1,1,2019-01-01,2018-2022,Winter,Mid 2010s,Wind,Wind,Renewable,Clean Energy,238.565002,0.0499318105238744,True,False,Low,False,False,False
Cyprus,Cyprus,,False,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Coal,Coal,Fossil Fuel,Conventional,0.0,0.0,False,True,Low,False,False,True
Cyprus,Cyprus,,False,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
Cyprus,Cyprus,,False,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Hydro,Hydro,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
Cyprus,Cyprus,,False,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,0.0,0.0,False,True,Low,False,False,True
Cyprus,Cyprus,,False,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Net electricity production,Net Electricity Production,Other,Other,4650.316999,1.0,False,False,Medium,False,False,False
Cyprus,Cyprus,,False,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,0.0,0.0,False,False,Low,False,False,True
Cyprus,Cyprus,,False,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Oil,Oil,Fossil Fuel,Conventional,4056.458108,0.8671067476511262,False,True,Medium,False,False,False
Cyprus,Cyprus,,False,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Solar,Solar,Renewable,Clean Energy,295.608001,0.065295911066436,True,False,Low,False,False,False
Cyprus,Cyprus,,False,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,4114.300998,0.8801589416613403,False,True,Medium,False,False,False
Cyprus,Cyprus,,False,2020,1,1,2020-01-01,2018-2022,Winter,Mid 2010s,Wind,Wind,Renewable,Clean Energy,240.407999,0.0545451470684875,True,False,Low,False,False,False
Cyprus,Cyprus,,False,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Coal,Coal,Fossil Fuel,Conventional,0.0,0.0,False,True,Low,False,False,True
Cyprus,Cyprus,,False,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Geothermal,Geothermal,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
Cyprus,Cyprus,,False,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Hydro,Hydro,Renewable,Clean Energy,0.0,0.0,True,False,Low,False,False,True
Cyprus,Cyprus,,False,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,0.0,0.0,False,True,Low,False,False,True
Cyprus,Cyprus,,False,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Net electricity production,Net Electricity Production,Other,Other,4821.839574,1.0,False,False,Medium,False,False,False
Cyprus,Cyprus,,False,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,0.0,0.0,False,False,Low,False,False,True
Cyprus,Cyprus,,False,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Oil,Oil,Fossil Fuel,Conventional,4100.2433,0.8464120597208216,False,True,Medium,False,False,False
Cyprus,Cyprus,,False,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Solar,Solar,Renewable,Clean Energy,421.156893,0.0884557017335929,True,False,Low,False,False,False
Cyprus,Cyprus,,False,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,4156.826556,0.8587692653323616,False,True,Medium,False,False,False
Cyprus,Cyprus,,False,2021,1,1,2021-01-01,2018-2022,Winter,Late 2010s,Wind,Wind,Renewable,Clean Energy,243.856124,0.0527750327705068,True,False,Low,False,False,False
Cyprus,Cyprus,,False,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Net electricity production,Net Electricity Production,Other,Other,5015.296707,1.0,False,False,Medium,False,False,False
Cyprus,Cyprus,,False,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Oil,Oil,Fossil Fuel,Conventional,4134.690123,0.8214179634897323,False,True,Medium,False,False,False
Cyprus,Cyprus,,False,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Solar,Solar,Renewable,Clean Energy,603.597936,0.1221247104625599,True,False,Low,False,False,False
Cyprus,Cyprus,,False,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,4187.43377,0.8323257033461431,False,True,Medium,False,False,False
Cyprus,Cyprus,,False,2022,1,1,2022-01-01,2018-2022,Winter,Late 2010s,Wind,Wind,Renewable,Clean Energy,224.265,0.0455495860585804,True,False,Low,False,False,False
Czech Republic,Czech Republic,Europe,False,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Coal,Coal,Fossil Fuel,Conventional,44230.318,0.563337441417349,False,True,High,False,False,False
Czech Republic,Czech Republic,Europe,False,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,3366.0,0.0437808301318052,True,False,Medium,False,False,False
Czech Republic,Czech Republic,Europe,False,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,1211.156,0.0154697551401125,False,True,Medium,False,False,False
Czech Republic,Czech Republic,Europe,False,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Net electricity production,Net Electricity Production,Other,Other,78302.003,1.0,False,False,High,False,False,False
Czech Republic,Czech Republic,Europe,False,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,26346.003,0.3366024259089144,False,False,High,False,False,False
Czech Republic,Czech Republic,Europe,False,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,176.959,0.0022281020153771,False,True,Low,False,False,False
Czech Republic,Czech Republic,Europe,False,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Solar,Solar,Renewable,Clean Energy,612.002,0.0082454590573645,True,False,Low,False,False,False
Czech Republic,Czech Republic,Europe,False,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,47564.998,0.6060385753248161,False,True,High,False,False,False
Czech Republic,Czech Republic,Europe,False,2010,1,1,2010-01-01,2010-2014,Winter,Early 2010s,Wind,Wind,Renewable,Clean Energy,334.999,0.0043252396293312,True,False,Low,False,False,False
Czech Republic,Czech Republic,Europe,False,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Coal,Coal,Fossil Fuel,Conventional,44140.165,0.5522507104942314,False,True,High,False,False,False
Czech Republic,Czech Republic,Europe,False,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,2651.0,0.0330391934302792,True,False,Medium,False,False,False
Czech Republic,Czech Republic,Europe,False,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,1245.156,0.0155529180293221,False,True,Medium,False,False,False
Czech Republic,Czech Republic,Europe,False,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Net electricity production,Net Electricity Production,Other,Other,79908.001,1.0,False,False,High,False,False,False
Czech Republic,Czech Republic,Europe,False,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,26602.002,0.3317871024186675,False,False,High,False,False,False
Czech Republic,Czech Republic,Europe,False,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,155.087,0.0019350267468325,False,True,Low,False,False,False
Czech Republic,Czech Republic,Europe,False,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Solar,Solar,Renewable,Clean Energy,2169.001,0.0285032117322467,True,False,Medium,False,False,False
Czech Republic,Czech Republic,Europe,False,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Total combustible fuels,Total Combustible Fuels,Fossil Fuel,Conventional,48012.0,0.6007436981259665,False,True,High,False,False,False
Czech Republic,Czech Republic,Europe,False,2011,1,1,2011-01-01,2010-2014,Winter,Early 2010s,Wind,Wind,Renewable,Clean Energy,395.0,0.0049285986409722,True,False,Low,False,False,False
Czech Republic,Czech Republic,Europe,False,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Coal,Coal,Fossil Fuel,Conventional,41748.293,0.5182271556645299,False,True,High,False,False,False
Czech Republic,Czech Republic,Europe,False,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Hydro,Hydro,Renewable,Clean Energy,2838.001,0.0349198950852877,True,False,Medium,False,False,False
Czech Republic,Czech Republic,Europe,False,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Natural gas,Natural Gas,Fossil Fuel,Conventional,1325.955,0.016506353193587,False,True,Medium,False,False,False
Czech Republic,Czech Republic,Europe,False,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Net electricity production,Net Electricity Production,Other,Other,80309.0,1.0,False,False,High,False,False,False
Czech Republic,Czech Republic,Europe,False,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Nuclear,Nuclear,Nuclear,Clean Energy,28603.0,0.3573612683027187,False,False,High,False,False,False
Czech Republic,Czech Republic,Europe,False,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Oil,Oil,Fossil Fuel,Conventional,101.306,0.0012111762621951,False,True,Low,False,False,False
Czech Republic,Czech Republic,Europe,False,2012,1,1,2012-01-01,2010-2014,Winter,Early 2010s,Solar,Solar,Renewable,Clean Energy,2128.0,0.0274697697825568,True,False,Medium,False,False,False
